"pedigree","parent1","parent2","yield","twt","prot","ht"
"MN10159/MN11506","MN10159","MN11506",85.357378855,62.682431532858,14.1103709218178,83.4789688051024
"MN10159/Albany","MN10159","Albany",88.98395217,62.682431532858,13.6103709218178,83.6289688051024
"MN10159/Briggs","MN10159","Briggs",78.018565135,62.532431532858,14.4103709218178,82.3289688051024
"MN10159/Vantage","MN10159","Vantage",78.58967904,63.782431532858,14.7103709218178,81.4789688051024
"MN10162/MN10164","MN10162","MN10164",83.986705475,62.732431532858,13.4603709218178,73.4289688051024
"MN10162/MN10177","MN10162","MN10177",83.729704215,62.182431532858,14.0603709218178,74.2789688051024
"MN10162/MN10183","MN10162","MN10183",81.074024545,61.982431532858,13.7103709218178,72.4289688051024
"MN10162/MN10187","MN10162","MN10187",82.758810575,63.532431532858,14.6603709218178,77.1289688051024
"MN10162/MN10190","MN10162","MN10190",76.162444935,62.832431532858,14.0103709218178,76.7789688051024
"MN10162/MN10195","MN10162","MN10195",79.075125865,63.482431532858,14.1103709218178,81.5789688051024
"MN10162/MN10202","MN10162","MN10202",75.591331025,63.482431532858,13.8603709218178,77.2789688051024
"MN10162/MN10205","MN10162","MN10205",78.132787915,62.632431532858,13.9103709218178,82.6289688051024
"MN10162/MN10220","MN10162","MN10220",66.99606671,63.382431532858,13.9603709218178,74.7789688051024
"MN10162/MN10245","MN10162","MN10245",78.132787915,62.532431532858,13.0103709218178,78.6289688051024
"MN10162/MN10279","MN10162","MN10279",83.558370045,61.482431532858,13.6103709218178,73.7789688051024
"MN10162/MN10288","MN10162","MN10288",80.931246065,63.332431532858,13.9603709218178,77.0789688051024
"MN10162/MN10289","MN10162","MN10289",80.445799245,62.832431532858,13.9603709218178,76.2789688051024
"MN10162/MN10292","MN10162","MN10292",79.075125865,64.032431532858,13.7603709218178,76.2789688051024
"MN10162/MN10318","MN10162","MN10318",80.131686595,62.332431532858,14.3103709218178,78.2789688051024
"MN10162/MN10328","MN10162","MN10328",74.33488043,62.882431532858,14.5603709218178,77.2789688051024
"MN10162/MN10336","MN10162","MN10336",80.759911895,62.382431532858,14.9103709218178,76.4289688051024
"MN10162/MN10369","MN10162","MN10369",71.793423535,62.632431532858,14.2103709218178,74.6289688051024
"MN10162/MN10378","MN10162","MN10378",82.073473885,62.482431532858,13.8103709218178,75.2789688051024
"MN10162/MN10382","MN10162","MN10382",75.33432977,63.232431532858,13.8103709218178,74.7789688051024
"MN10162/MN10389","MN10162","MN10389",80.78846759,62.032431532858,13.5103709218178,75.9289688051024
"MN10162/MN10412","MN10162","MN10412",79.41779421,62.882431532858,13.7603709218178,76.6289688051024
"MN10162/MN10431","MN10162","MN10431",76.790670235,62.832431532858,14.5103709218178,78.4289688051024
"MN10162/MN09028","MN10162","MN09028",76.9905601,62.632431532858,14.0103709218178,80.6289688051024
"MN10162/MN09136","MN10162","MN09136",79.189348645,62.332431532858,14.6103709218178,73.6289688051024
"MN10162/MN09175","MN10162","MN09175",82.359030835,62.632431532858,14.3103709218178,80.2789688051024
"MN10162/MN09229","MN10162","MN09229",76.048222155,62.482431532858,14.7603709218178,75.7789688051024
"MN10162/MN09245","MN10162","MN09245",81.559471365,62.882431532858,14.6103709218178,79.9289688051024
"MN10162/MN09246","MN10162","MN09246",84.95759912,63.332431532858,13.9103709218178,76.2789688051024
"MN10162/Glenn","MN10162","Glenn",72.792872875,63.932431532858,14.0103709218178,80.9289688051024
"MN10162/Norden","MN10162","Norden",72.935651355,62.682431532858,14.6103709218178,77.2789688051024
"MN10162/Linkert","MN10162","Linkert",70.05152612,61.982431532858,14.6603709218178,72.6289688051024
"MN10162/Oklee","MN10162","Oklee",78.875236,62.732431532858,14.4103709218178,78.9289688051024
"MN10162/Prosper","MN10162","Prosper",84.07237256,62.382431532858,13.4103709218178,82.2789688051024
"MN10162/MN11029","MN10162","MN11029",77.36178414,62.532431532858,13.8103709218178,76.7789688051024
"MN10162/MN11052","MN10162","MN11052",74.905994335,61.832431532858,14.7603709218178,79.6289688051024
"MN10162/MN11064","MN10162","MN11064",80.36013216,61.632431532858,13.5103709218178,72.4289688051024
"MN10162/MN11101","MN10162","MN11101",78.56112335,63.332431532858,13.7103709218178,74.6289688051024
"MN10162/MN11188","MN10162","MN11188",77.533118315,61.282431532858,14.2103709218178,77.2789688051024
"MN10162/MN11234","MN10162","MN11234",79.189348645,62.332431532858,13.9103709218178,76.6289688051024
"MN10162/MN11315","MN10162","MN11315",70.194304595,61.082431532858,14.7103709218178,75.6289688051024
"MN10162/MN11328","MN10162","MN11328",74.13499056,61.482431532858,14.0603709218178,74.2789688051024
"MN10162/MN11439","MN10162","MN11439",74.19210195,62.982431532858,14.3103709218178,78.7789688051024
"MN10162/MN11469","MN10162","MN11469",80.131686595,62.032431532858,13.3603709218178,75.4289688051024
"MN10162/MN11013","MN10162","MN11013",71.050975455,62.382431532858,14.7103709218178,76.2789688051024
"MN10162/MN11076","MN10162","MN11076",73.792322215,62.332431532858,14.1603709218178,72.9289688051024
"MN10162/MN11174","MN10162","MN11174",81.10258024,63.032431532858,13.5103709218178,75.1289688051024
"MN10162/MN11194","MN10162","MN11194",76.67644745,61.982431532858,14.4103709218178,75.4289688051024
"MN10162/MN11197","MN10162","MN11197",74.62043738,62.732431532858,14.0103709218178,73.1289688051024
"MN10162/MN11252","MN10162","MN11252",79.503461295,62.182431532858,13.4103709218178,74.7789688051024
"MN10162/MN11274","MN10162","MN11274",71.679200755,63.032431532858,13.6603709218178,80.2789688051024
"MN10162/MN11368","MN10162","MN11368",79.36068282,62.482431532858,13.5603709218178,77.2789688051024
"MN10162/MN11404","MN10162","MN11404",80.61713342,62.382431532858,14.2603709218178,78.6289688051024
"MN10162/MN11468","MN10162","MN11468",76.904893015,63.532431532858,14.1103709218178,74.6289688051024
"MN10162/MN11494","MN10162","MN11494",78.18989931,62.032431532858,13.4103709218178,75.7789688051024
"MN10162/MN11495","MN10162","MN11495",81.67369415,62.732431532858,14.3103709218178,79.7789688051024
"MN10162/MN11159","MN10162","MN11159",86.64238515,62.032431532858,13.9103709218178,75.6289688051024
"MN10162/MN11264","MN10162","MN11264",78.132787915,61.532431532858,14.2103709218178,76.9289688051024
"MN10162/MN11506","MN10162","MN11506",82.073473885,62.282431532858,14.0103709218178,78.7789688051024
"MN10162/Albany","MN10162","Albany",85.7000472,62.282431532858,13.5103709218178,78.9289688051024
"MN10162/Briggs","MN10162","Briggs",74.734660165,62.132431532858,14.3103709218178,77.6289688051024
"MN10162/Vantage","MN10162","Vantage",75.30577407,63.382431532858,14.6103709218178,76.7789688051024
"MN10164/MN10177","MN10164","MN10177",90.84007237,62.632431532858,14.2103709218178,72.7789688051024
"MN10164/MN10183","MN10164","MN10183",88.1843927,62.432431532858,13.8603709218178,70.9289688051024
"MN10164/MN10187","MN10164","MN10187",89.86917873,63.982431532858,14.8103709218178,75.6289688051024
"MN10164/MN10190","MN10164","MN10190",83.27281309,63.282431532858,14.1603709218178,75.2789688051024
"MN10164/MN10195","MN10164","MN10195",86.18549402,63.932431532858,14.2603709218178,80.0789688051024
"MN10164/MN10202","MN10164","MN10202",82.70169918,63.932431532858,14.0103709218178,75.7789688051024
"MN10164/MN10205","MN10164","MN10205",85.24315607,63.082431532858,14.0603709218178,81.1289688051024
"MN10164/MN10220","MN10164","MN10220",74.106434865,63.832431532858,14.1103709218178,73.2789688051024
"MN10164/MN10245","MN10164","MN10245",85.24315607,62.982431532858,13.1603709218178,77.1289688051024
"MN10164/MN10279","MN10164","MN10279",90.6687382,61.932431532858,13.7603709218178,72.2789688051024
"MN10164/MN10288","MN10164","MN10288",88.04161422,63.782431532858,14.1103709218178,75.5789688051024
"MN10164/MN10289","MN10164","MN10289",87.5561674,63.282431532858,14.1103709218178,74.7789688051024
"MN10164/MN10292","MN10164","MN10292",86.18549402,64.482431532858,13.9103709218178,74.7789688051024
"MN10164/MN10318","MN10164","MN10318",87.24205475,62.782431532858,14.4603709218178,76.7789688051024
"MN10164/MN10328","MN10164","MN10328",81.445248585,63.332431532858,14.7103709218178,75.7789688051024
"MN10164/MN10336","MN10164","MN10336",87.87028005,62.832431532858,15.0603709218178,74.9289688051024
"MN10164/MN10369","MN10164","MN10369",78.90379169,63.082431532858,14.3603709218178,73.1289688051024
"MN10164/MN10378","MN10164","MN10378",89.18384204,62.932431532858,13.9603709218178,73.7789688051024
"MN10164/MN10382","MN10164","MN10382",82.444697925,63.682431532858,13.9603709218178,73.2789688051024
"MN10164/MN10389","MN10164","MN10389",87.898835745,62.482431532858,13.6603709218178,74.4289688051024
"MN10164/MN10412","MN10164","MN10412",86.528162365,63.332431532858,13.9103709218178,75.1289688051024
"MN10164/MN10431","MN10164","MN10431",83.90103839,63.282431532858,14.6603709218178,76.9289688051024
"MN10164/MN09028","MN10164","MN09028",84.100928255,63.082431532858,14.1603709218178,79.1289688051024
"MN10164/MN09136","MN10164","MN09136",86.2997168,62.782431532858,14.7603709218178,72.1289688051024
"MN10164/MN09175","MN10164","MN09175",89.46939899,63.082431532858,14.4603709218178,78.7789688051024
"MN10164/MN09229","MN10164","MN09229",83.15859031,62.932431532858,14.9103709218178,74.2789688051024
"MN10164/MN09245","MN10164","MN09245",88.66983952,63.332431532858,14.7603709218178,78.4289688051024
"MN10164/MN09246","MN10164","MN09246",92.067967275,63.782431532858,14.0603709218178,74.7789688051024
"MN10164/Glenn","MN10164","Glenn",79.90324103,64.382431532858,14.1603709218178,79.4289688051024
"MN10164/Norden","MN10164","Norden",80.04601951,63.132431532858,14.7603709218178,75.7789688051024
"MN10164/Linkert","MN10164","Linkert",77.161894275,62.432431532858,14.8103709218178,71.1289688051024
"MN10164/Oklee","MN10164","Oklee",85.985604155,63.182431532858,14.5603709218178,77.4289688051024
"MN10164/Prosper","MN10164","Prosper",91.182740715,62.832431532858,13.5603709218178,80.7789688051024
"MN10164/MN11029","MN10164","MN11029",84.472152295,62.982431532858,13.9603709218178,75.2789688051024
"MN10164/MN11052","MN10164","MN11052",82.01636249,62.282431532858,14.9103709218178,78.1289688051024
"MN10164/MN11064","MN10164","MN11064",87.470500315,62.082431532858,13.6603709218178,70.9289688051024
"MN10164/MN11101","MN10164","MN11101",85.671491505,63.782431532858,13.8603709218178,73.1289688051024
"MN10164/MN11188","MN10164","MN11188",84.64348647,61.732431532858,14.3603709218178,75.7789688051024
"MN10164/MN11234","MN10164","MN11234",86.2997168,62.782431532858,14.0603709218178,75.1289688051024
"MN10164/MN11315","MN10164","MN11315",77.30467275,61.532431532858,14.8603709218178,74.1289688051024
"MN10164/MN11328","MN10164","MN11328",81.245358715,61.932431532858,14.2103709218178,72.7789688051024
"MN10164/MN11439","MN10164","MN11439",81.302470105,63.432431532858,14.4603709218178,77.2789688051024
"MN10164/MN11469","MN10164","MN11469",87.24205475,62.482431532858,13.5103709218178,73.9289688051024
"MN10164/MN11013","MN10164","MN11013",78.16134361,62.832431532858,14.8603709218178,74.7789688051024
"MN10164/MN11076","MN10164","MN11076",80.90269037,62.782431532858,14.3103709218178,71.4289688051024
"MN10164/MN11174","MN10164","MN11174",88.212948395,63.482431532858,13.6603709218178,73.6289688051024
"MN10164/MN11194","MN10164","MN11194",83.786815605,62.432431532858,14.5603709218178,73.9289688051024
"MN10164/MN11197","MN10164","MN11197",81.730805535,63.182431532858,14.1603709218178,71.6289688051024
"MN10164/MN11252","MN10164","MN11252",86.61382945,62.632431532858,13.5603709218178,73.2789688051024
"MN10164/MN11274","MN10164","MN11274",78.78956891,63.482431532858,13.8103709218178,78.7789688051024
"MN10164/MN11368","MN10164","MN11368",86.471050975,62.932431532858,13.7103709218178,75.7789688051024
"MN10164/MN11404","MN10164","MN11404",87.727501575,62.832431532858,14.4103709218178,77.1289688051024
"MN10164/MN11468","MN10164","MN11468",84.01526117,63.982431532858,14.2603709218178,73.1289688051024
"MN10164/MN11494","MN10164","MN11494",85.300267465,62.482431532858,13.5603709218178,74.2789688051024
"MN10164/MN11495","MN10164","MN11495",88.784062305,63.182431532858,14.4603709218178,78.2789688051024
"MN10164/MN11159","MN10164","MN11159",93.752753305,62.482431532858,14.0603709218178,74.1289688051024
"MN10164/MN11264","MN10164","MN11264",85.24315607,61.982431532858,14.3603709218178,75.4289688051024
"MN10164/MN11506","MN10164","MN11506",89.18384204,62.732431532858,14.1603709218178,77.2789688051024
"MN10164/Albany","MN10164","Albany",92.810415355,62.732431532858,13.6603709218178,77.4289688051024
"MN10164/Briggs","MN10164","Briggs",81.84502832,62.582431532858,14.4603709218178,76.1289688051024
"MN10164/Vantage","MN10164","Vantage",82.416142225,63.832431532858,14.7603709218178,75.2789688051024
"MN10177/MN10183","MN10177","MN10183",87.92739144,61.882431532858,14.4603709218178,71.7789688051024
"MN10177/MN10187","MN10177","MN10187",89.61217747,63.432431532858,15.4103709218178,76.4789688051024
"MN10177/MN10190","MN10177","MN10190",83.01581183,62.732431532858,14.7603709218178,76.1289688051024
"MN10177/MN10195","MN10177","MN10195",85.92849276,63.382431532858,14.8603709218178,80.9289688051024
"MN10177/MN10202","MN10177","MN10202",82.44469792,63.382431532858,14.6103709218178,76.6289688051024
"MN10177/MN10205","MN10177","MN10205",84.98615481,62.532431532858,14.6603709218178,81.9789688051024
"MN10177/MN10220","MN10177","MN10220",73.849433605,63.282431532858,14.7103709218178,74.1289688051024
"MN10177/MN10245","MN10177","MN10245",84.98615481,62.432431532858,13.7603709218178,77.9789688051024
"MN10177/MN10279","MN10177","MN10279",90.41173694,61.382431532858,14.3603709218178,73.1289688051024
"MN10177/MN10288","MN10177","MN10288",87.78461296,63.232431532858,14.7103709218178,76.4289688051024
"MN10177/MN10289","MN10177","MN10289",87.29916614,62.732431532858,14.7103709218178,75.6289688051024
"MN10177/MN10292","MN10177","MN10292",85.92849276,63.932431532858,14.5103709218178,75.6289688051024
"MN10177/MN10318","MN10177","MN10318",86.98505349,62.232431532858,15.0603709218178,77.6289688051024
"MN10177/MN10328","MN10177","MN10328",81.188247325,62.782431532858,15.3103709218178,76.6289688051024
"MN10177/MN10336","MN10177","MN10336",87.61327879,62.282431532858,15.6603709218178,75.7789688051024
"MN10177/MN10369","MN10177","MN10369",78.64679043,62.532431532858,14.9603709218178,73.9789688051024
"MN10177/MN10378","MN10177","MN10378",88.92684078,62.382431532858,14.5603709218178,74.6289688051024
"MN10177/MN10382","MN10177","MN10382",82.187696665,63.132431532858,14.5603709218178,74.1289688051024
"MN10177/MN10389","MN10177","MN10389",87.641834485,61.932431532858,14.2603709218178,75.2789688051024
"MN10177/MN10412","MN10177","MN10412",86.271161105,62.782431532858,14.5103709218178,75.9789688051024
"MN10177/MN10431","MN10177","MN10431",83.64403713,62.732431532858,15.2603709218178,77.7789688051024
"MN10177/MN09028","MN10177","MN09028",83.843926995,62.532431532858,14.7603709218178,79.9789688051024
"MN10177/MN09136","MN10177","MN09136",86.04271554,62.232431532858,15.3603709218178,72.9789688051024
"MN10177/MN09175","MN10177","MN09175",89.21239773,62.532431532858,15.0603709218178,79.6289688051024
"MN10177/MN09229","MN10177","MN09229",82.90158905,62.382431532858,15.5103709218178,75.1289688051024
"MN10177/MN09245","MN10177","MN09245",88.41283826,62.782431532858,15.3603709218178,79.2789688051024
"MN10177/MN09246","MN10177","MN09246",91.810966015,63.232431532858,14.6603709218178,75.6289688051024
"MN10177/Glenn","MN10177","Glenn",79.64623977,63.832431532858,14.7603709218178,80.2789688051024
"MN10177/Norden","MN10177","Norden",79.78901825,62.582431532858,15.3603709218178,76.6289688051024
"MN10177/Linkert","MN10177","Linkert",76.904893015,61.882431532858,15.4103709218178,71.9789688051024
"MN10177/Oklee","MN10177","Oklee",85.728602895,62.632431532858,15.1603709218178,78.2789688051024
"MN10177/Prosper","MN10177","Prosper",90.925739455,62.282431532858,14.1603709218178,81.6289688051024
"MN10177/MN11029","MN10177","MN11029",84.215151035,62.432431532858,14.5603709218178,76.1289688051024
"MN10177/MN11052","MN10177","MN11052",81.75936123,61.732431532858,15.5103709218178,78.9789688051024
"MN10177/MN11064","MN10177","MN11064",87.213499055,61.532431532858,14.2603709218178,71.7789688051024
"MN10177/MN11101","MN10177","MN11101",85.414490245,63.232431532858,14.4603709218178,73.9789688051024
"MN10177/MN11188","MN10177","MN11188",84.38648521,61.182431532858,14.9603709218178,76.6289688051024
"MN10177/MN11234","MN10177","MN11234",86.04271554,62.232431532858,14.6603709218178,75.9789688051024
"MN10177/MN11315","MN10177","MN11315",77.04767149,60.982431532858,15.4603709218178,74.9789688051024
"MN10177/MN11328","MN10177","MN11328",80.988357455,61.382431532858,14.8103709218178,73.6289688051024
"MN10177/MN11439","MN10177","MN11439",81.045468845,62.882431532858,15.0603709218178,78.1289688051024
"MN10177/MN11469","MN10177","MN11469",86.98505349,61.932431532858,14.1103709218178,74.7789688051024
"MN10177/MN11013","MN10177","MN11013",77.90434235,62.282431532858,15.4603709218178,75.6289688051024
"MN10177/MN11076","MN10177","MN11076",80.64568911,62.232431532858,14.9103709218178,72.2789688051024
"MN10177/MN11174","MN10177","MN11174",87.955947135,62.932431532858,14.2603709218178,74.4789688051024
"MN10177/MN11194","MN10177","MN11194",83.529814345,61.882431532858,15.1603709218178,74.7789688051024
"MN10177/MN11197","MN10177","MN11197",81.473804275,62.632431532858,14.7603709218178,72.4789688051024
"MN10177/MN11252","MN10177","MN11252",86.35682819,62.082431532858,14.1603709218178,74.1289688051024
"MN10177/MN11274","MN10177","MN11274",78.53256765,62.932431532858,14.4103709218178,79.6289688051024
"MN10177/MN11368","MN10177","MN11368",86.214049715,62.382431532858,14.3103709218178,76.6289688051024
"MN10177/MN11404","MN10177","MN11404",87.470500315,62.282431532858,15.0103709218178,77.9789688051024
"MN10177/MN11468","MN10177","MN11468",83.75825991,63.432431532858,14.8603709218178,73.9789688051024
"MN10177/MN11494","MN10177","MN11494",85.043266205,61.932431532858,14.1603709218178,75.1289688051024
"MN10177/MN11495","MN10177","MN11495",88.527061045,62.632431532858,15.0603709218178,79.1289688051024
"MN10177/MN11159","MN10177","MN11159",93.495752045,61.932431532858,14.6603709218178,74.9789688051024
"MN10177/MN11264","MN10177","MN11264",84.98615481,61.432431532858,14.9603709218178,76.2789688051024
"MN10177/MN11506","MN10177","MN11506",88.92684078,62.182431532858,14.7603709218178,78.1289688051024
"MN10177/Albany","MN10177","Albany",92.553414095,62.182431532858,14.2603709218178,78.2789688051024
"MN10177/Briggs","MN10177","Briggs",81.58802706,62.032431532858,15.0603709218178,76.9789688051024
"MN10177/Vantage","MN10177","Vantage",82.159140965,63.282431532858,15.3603709218178,76.1289688051024
"MN10183/MN10187","MN10183","MN10187",86.9564978,63.232431532858,15.0603709218178,74.6289688051024
"MN10183/MN10190","MN10183","MN10190",80.36013216,62.532431532858,14.4103709218178,74.2789688051024
"MN10183/MN10195","MN10183","MN10195",83.27281309,63.182431532858,14.5103709218178,79.0789688051024
"MN10183/MN10202","MN10183","MN10202",79.78901825,63.182431532858,14.2603709218178,74.7789688051024
"MN10183/MN10205","MN10183","MN10205",82.33047514,62.332431532858,14.3103709218178,80.1289688051024
"MN10183/MN10220","MN10183","MN10220",71.193753935,63.082431532858,14.3603709218178,72.2789688051024
"MN10183/MN10245","MN10183","MN10245",82.33047514,62.232431532858,13.4103709218178,76.1289688051024
"MN10183/MN10279","MN10183","MN10279",87.75605727,61.182431532858,14.0103709218178,71.2789688051024
"MN10183/MN10288","MN10183","MN10288",85.12893329,63.032431532858,14.3603709218178,74.5789688051024
"MN10183/MN10289","MN10183","MN10289",84.64348647,62.532431532858,14.3603709218178,73.7789688051024
"MN10183/MN10292","MN10183","MN10292",83.27281309,63.732431532858,14.1603709218178,73.7789688051024
"MN10183/MN10318","MN10183","MN10318",84.32937382,62.032431532858,14.7103709218178,75.7789688051024
"MN10183/MN10328","MN10183","MN10328",78.532567655,62.582431532858,14.9603709218178,74.7789688051024
"MN10183/MN10336","MN10183","MN10336",84.95759912,62.082431532858,15.3103709218178,73.9289688051024
"MN10183/MN10369","MN10183","MN10369",75.99111076,62.332431532858,14.6103709218178,72.1289688051024
"MN10183/MN10378","MN10183","MN10378",86.27116111,62.182431532858,14.2103709218178,72.7789688051024
"MN10183/MN10382","MN10183","MN10382",79.532016995,62.932431532858,14.2103709218178,72.2789688051024
"MN10183/MN10389","MN10183","MN10389",84.986154815,61.732431532858,13.9103709218178,73.4289688051024
"MN10183/MN10412","MN10183","MN10412",83.615481435,62.582431532858,14.1603709218178,74.1289688051024
"MN10183/MN10431","MN10183","MN10431",80.98835746,62.532431532858,14.9103709218178,75.9289688051024
"MN10183/MN09028","MN10183","MN09028",81.188247325,62.332431532858,14.4103709218178,78.1289688051024
"MN10183/MN09136","MN10183","MN09136",83.38703587,62.032431532858,15.0103709218178,71.1289688051024
"MN10183/MN09175","MN10183","MN09175",86.55671806,62.332431532858,14.7103709218178,77.7789688051024
"MN10183/MN09229","MN10183","MN09229",80.24590938,62.182431532858,15.1603709218178,73.2789688051024
"MN10183/MN09245","MN10183","MN09245",85.75715859,62.582431532858,15.0103709218178,77.4289688051024
"MN10183/MN09246","MN10183","MN09246",89.155286345,63.032431532858,14.3103709218178,73.7789688051024
"MN10183/Glenn","MN10183","Glenn",76.9905601,63.632431532858,14.4103709218178,78.4289688051024
"MN10183/Norden","MN10183","Norden",77.13333858,62.382431532858,15.0103709218178,74.7789688051024
"MN10183/Linkert","MN10183","Linkert",74.249213345,61.682431532858,15.0603709218178,70.1289688051024
"MN10183/Oklee","MN10183","Oklee",83.072923225,62.432431532858,14.8103709218178,76.4289688051024
"MN10183/Prosper","MN10183","Prosper",88.270059785,62.082431532858,13.8103709218178,79.7789688051024
"MN10183/MN11029","MN10183","MN11029",81.559471365,62.232431532858,14.2103709218178,74.2789688051024
"MN10183/MN11052","MN10183","MN11052",79.10368156,61.532431532858,15.1603709218178,77.1289688051024
"MN10183/MN11064","MN10183","MN11064",84.557819385,61.332431532858,13.9103709218178,69.9289688051024
"MN10183/MN11101","MN10183","MN11101",82.758810575,63.032431532858,14.1103709218178,72.1289688051024
"MN10183/MN11188","MN10183","MN11188",81.73080554,60.982431532858,14.6103709218178,74.7789688051024
"MN10183/MN11234","MN10183","MN11234",83.38703587,62.032431532858,14.3103709218178,74.1289688051024
"MN10183/MN11315","MN10183","MN11315",74.39199182,60.782431532858,15.1103709218178,73.1289688051024
"MN10183/MN11328","MN10183","MN11328",78.332677785,61.182431532858,14.4603709218178,71.7789688051024
"MN10183/MN11439","MN10183","MN11439",78.389789175,62.682431532858,14.7103709218178,76.2789688051024
"MN10183/MN11469","MN10183","MN11469",84.32937382,61.732431532858,13.7603709218178,72.9289688051024
"MN10183/MN11013","MN10183","MN11013",75.24866268,62.082431532858,15.1103709218178,73.7789688051024
"MN10183/MN11076","MN10183","MN11076",77.99000944,62.032431532858,14.5603709218178,70.4289688051024
"MN10183/MN11174","MN10183","MN11174",85.300267465,62.732431532858,13.9103709218178,72.6289688051024
"MN10183/MN11194","MN10183","MN11194",80.874134675,61.682431532858,14.8103709218178,72.9289688051024
"MN10183/MN11197","MN10183","MN11197",78.818124605,62.432431532858,14.4103709218178,70.6289688051024
"MN10183/MN11252","MN10183","MN11252",83.70114852,61.882431532858,13.8103709218178,72.2789688051024
"MN10183/MN11274","MN10183","MN11274",75.87688798,62.732431532858,14.0603709218178,77.7789688051024
"MN10183/MN11368","MN10183","MN11368",83.558370045,62.182431532858,13.9603709218178,74.7789688051024
"MN10183/MN11404","MN10183","MN11404",84.814820645,62.082431532858,14.6603709218178,76.1289688051024
"MN10183/MN11468","MN10183","MN11468",81.10258024,63.232431532858,14.5103709218178,72.1289688051024
"MN10183/MN11494","MN10183","MN11494",82.387586535,61.732431532858,13.8103709218178,73.2789688051024
"MN10183/MN11495","MN10183","MN11495",85.871381375,62.432431532858,14.7103709218178,77.2789688051024
"MN10183/MN11159","MN10183","MN11159",90.840072375,61.732431532858,14.3103709218178,73.1289688051024
"MN10183/MN11264","MN10183","MN11264",82.33047514,61.232431532858,14.6103709218178,74.4289688051024
"MN10183/MN11506","MN10183","MN11506",86.27116111,61.982431532858,14.4103709218178,76.2789688051024
"MN10183/Albany","MN10183","Albany",89.897734425,61.982431532858,13.9103709218178,76.4289688051024
"MN10183/Briggs","MN10183","Briggs",78.93234739,61.832431532858,14.7103709218178,75.1289688051024
"MN10183/Vantage","MN10183","Vantage",79.503461295,63.082431532858,15.0103709218178,74.2789688051024
"MN10187/MN10190","MN10187","MN10190",82.04491819,64.082431532858,15.3603709218178,78.9789688051024
"MN10187/MN10195","MN10187","MN10195",84.95759912,64.732431532858,15.4603709218178,83.7789688051024
"MN10187/MN10202","MN10187","MN10202",81.47380428,64.732431532858,15.2103709218178,79.4789688051024
"MN10187/MN10205","MN10187","MN10205",84.01526117,63.882431532858,15.2603709218178,84.8289688051024
"MN10187/MN10220","MN10187","MN10220",72.878539965,64.632431532858,15.3103709218178,76.9789688051024
"MN10187/MN10245","MN10187","MN10245",84.01526117,63.782431532858,14.3603709218178,80.8289688051024
"MN10187/MN10279","MN10187","MN10279",89.4408433,62.732431532858,14.9603709218178,75.9789688051024
"MN10187/MN10288","MN10187","MN10288",86.81371932,64.582431532858,15.3103709218178,79.2789688051024
"MN10187/MN10289","MN10187","MN10289",86.3282725,64.082431532858,15.3103709218178,78.4789688051024
"MN10187/MN10292","MN10187","MN10292",84.95759912,65.282431532858,15.1103709218178,78.4789688051024
"MN10187/MN10318","MN10187","MN10318",86.01415985,63.582431532858,15.6603709218178,80.4789688051024
"MN10187/MN10328","MN10187","MN10328",80.217353685,64.132431532858,15.9103709218178,79.4789688051024
"MN10187/MN10336","MN10187","MN10336",86.64238515,63.632431532858,16.2603709218178,78.6289688051024
"MN10187/MN10369","MN10187","MN10369",77.67589679,63.882431532858,15.5603709218178,76.8289688051024
"MN10187/MN10378","MN10187","MN10378",87.95594714,63.732431532858,15.1603709218178,77.4789688051024
"MN10187/MN10382","MN10187","MN10382",81.216803025,64.482431532858,15.1603709218178,76.9789688051024
"MN10187/MN10389","MN10187","MN10389",86.670940845,63.282431532858,14.8603709218178,78.1289688051024
"MN10187/MN10412","MN10187","MN10412",85.300267465,64.132431532858,15.1103709218178,78.8289688051024
"MN10187/MN10431","MN10187","MN10431",82.67314349,64.082431532858,15.8603709218178,80.6289688051024
"MN10187/MN09028","MN10187","MN09028",82.873033355,63.882431532858,15.3603709218178,82.8289688051024
"MN10187/MN09136","MN10187","MN09136",85.0718219,63.582431532858,15.9603709218178,75.8289688051024
"MN10187/MN09175","MN10187","MN09175",88.24150409,63.882431532858,15.6603709218178,82.4789688051024
"MN10187/MN09229","MN10187","MN09229",81.93069541,63.732431532858,16.1103709218178,77.9789688051024
"MN10187/MN09245","MN10187","MN09245",87.44194462,64.132431532858,15.9603709218178,82.1289688051024
"MN10187/MN09246","MN10187","MN09246",90.840072375,64.582431532858,15.2603709218178,78.4789688051024
"MN10187/Glenn","MN10187","Glenn",78.67534613,65.182431532858,15.3603709218178,83.1289688051024
"MN10187/Norden","MN10187","Norden",78.81812461,63.932431532858,15.9603709218178,79.4789688051024
"MN10187/Linkert","MN10187","Linkert",75.933999375,63.232431532858,16.0103709218178,74.8289688051024
"MN10187/Oklee","MN10187","Oklee",84.757709255,63.982431532858,15.7603709218178,81.1289688051024
"MN10187/Prosper","MN10187","Prosper",89.954845815,63.632431532858,14.7603709218178,84.4789688051024
"MN10187/MN11029","MN10187","MN11029",83.244257395,63.782431532858,15.1603709218178,78.9789688051024
"MN10187/MN11052","MN10187","MN11052",80.78846759,63.082431532858,16.1103709218178,81.8289688051024
"MN10187/MN11064","MN10187","MN11064",86.242605415,62.882431532858,14.8603709218178,74.6289688051024
